Cust No.,Item No.,Description,Description,UPC 2 - Box,U/M,Packed,Retail Pack,Price,Retail,UPC 1 - Each,UPC 2 - Box,UPC 3 - Case,Each Price,Description,Unit Retail
910992,104265,MARLBORO RED LABEL BOX 100,PHILIP MORRIS,28200136909.00,CTN,00010 PAK,10/CT,83.65,9.3,28200003690.00,28200136909.00,28200036902.00,8.37,CIGARETTES,93
910992,104281,EAGLE 20'S NON FILTER BOX KS,VALUE BRANDS: LIGGETT,11000532088.00,CTN,00010 PAK,10/CT,66.15,7.36,11000005322.00,11000532088.00,11000532309.00,6.62,CIGARETTES,73.6
910992,104299,CROWNS RED BOX 100,VALUE BRANDS: ITG,90600392667.00,CTN,00010 PAK,10/CT,39.75,4.42,90600391660.00,90600392667.00,90600393664.00,3.98,CIGARETTES,44.2
910992,104307,CROWNS GOLD BOX KS,VALUE BRANDS: ITG,90600392629.00,CTN,00010 PAK,10/CT,39.75,4.42,90600391622.00,90600392629.00,90600393626.00,3.98,CIGARETTES,44.2
910992,104315,CROWNS GOLD BOX 100,VALUE BRANDS: ITG,90600392681.00,CTN,00010 PAK,10/CT,39.75,4.42,90600391684.00,90600392681.00,90600393688.00,3.98,CIGARETTES,44.2
910992,104323,CROWNS DARK GREEN BOX 100,VALUE BRANDS: ITG,90600392674.00,CTN,00010 PAK,10/CT,39.75,4.42,90600391677.00,90600392674.00,90600393671.00,3.98,CIGARETTES,44.2
910992,104331,CROWNS GREEN BOX 100,VALUE BRANDS: ITG,90600392704.00,CTN,00010 PAK,10/CT,39.75,4.42,90600391707.00,90600392704.00,90600393701.00,3.98,CIGARETTES,44.2
910992,104471,CAMEL CRUSH SMOOTH MENTHOL BOX KS,R.J. REYNOLDS,12300119818.00,CTN,00010 PAK,10/CT,86.83,9.64,12300119801.00,12300119818.00,12300119825.00,8.68,CIGARETTES,96.4
910992,104489,CAMEL CRUSH SMOOTH MNTHL SIL BX KS,R.J. REYNOLDS,12300119900.00,CTN,00010 PAK,10/CT,86.83,9.64,12300119894.00,12300119900.00,12300119917.00,8.68,CIGARETTES,96.4
910992,104513,MONTEGO RED BOX 100,VALUE BRANDS: LIGGETT,11000010029.00,CTN,00010 PAK,10/CT,42.75,4.76,11000000020.00,11000010029.00,11000621300.00,4.27,CIGARETTES,47.6
910992,104521,MONTEGO BLUE BOX 100,VALUE BRANDS: LIGGETT,11000010036.00,CTN,00010 PAK,10/CT,42.75,4.76,11000000037.00,11000010036.00,11000623304.00,4.27,CIGARETTES,47.6
910992,104539,MONTEGO ORANGE BOX 100,VALUE BRANDS: LIGGETT,11000010043.00,CTN,00010 PAK,10/CT,42.75,4.76,11000000044.00,11000010043.00,11000624301.00,4.27,CIGARETTES,47.6
910992,104547,MONTEGO MENTHOL GOLD BOX 100,VALUE BRANDS: LIGGETT,11000010616.00,CTN,00010 PAK,10/CT,42.75,4.76,11000000617.00,11000010616.00,11000628309.00,4.27,CIGARETTES,47.6
910992,104554,MONTEGO MENTHOL SILVER BOX 100,VALUE BRANDS: LIGGETT,11000010609.00,CTN,00010 PAK,10/CT,42.75,4.76,11000000631.00,11000010609.00,11000627302.00,4.27,CIGARETTES,47.6
910992,104562,MONTEGO RED BOX KS,VALUE BRANDS: LIGGETT,11000010005.00,CTN,00010 PAK,10/CT,42.75,4.76,11000000006.00,11000010005.00,11000620303.00,4.27,CIGARETTES,47.6
910992,104570,MONTEGO BLUE BOX KS,VALUE BRANDS: LIGGETT,11000010012.00,CTN,00010 PAK,10/CT,42.75,4.76,11000000013.00,11000010012.00,11000622307.00,4.27,CIGARETTES,47.6
910992,104588,MONTEGO MENTHOL GOLD BOX KS,VALUE BRANDS: LIGGETT,11000010050.00,CTN,00010 PAK,10/CT,42.75,4.76,11000000051.00,11000010050.00,11000625308.00,4.27,CIGARETTES,47.6
910992,104596,MONTEGO MENTHOL SILVER BOX KS,VALUE BRANDS: LIGGETT,11000010067.00,CTN,00010 PAK,10/CT,42.75,4.76,11000000075.00,11000010067.00,11000626305.00,4.27,CIGARETTES,47.6
910992,104620,WINSTON MENTHOL GREEN BOX KS,ITG,90500100362.00,CTN,00010 PAK,10/CT,84,9.33,90500000044.00,90500100362.00,90500150442.00,8.4,CIGARETTES,93.3
910992,104638,WINSTON MENTHOL GREEN BOX 100,ITG,90500100379.00,CTN,00010 PAK,10/CT,84,9.33,90500000051.00,90500100379.00,90500150459.00,8.4,CIGARETTES,93.3
910992,104687,LUCKY STRIKE RED BOX KS,VALUE BRANDS: R.J. REYNOLDS,43300109189.00,CTN,00010 PAK,10/CT,67.3,7.48,43300109172.00,43300109189.00,43300109196.00,6.73,CIGARETTES,74.8
910992,104695,LUCKY STRIKE RED BOX 100,VALUE BRANDS: R.J. REYNOLDS,43300109271.00,CTN,00010 PAK,10/CT,67.3,7.48,43300109264.00,43300109271.00,43300109288.00,6.73,CIGARETTES,74.8
910992,104703,LUCKY STRIKE GOLD BOX KS,VALUE BRANDS: R.J. REYNOLDS,43300109004.00,CTN,00010 PAK,10/CT,67.3,7.48,43300108991.00,43300109004.00,43300109011.00,6.73,CIGARETTES,74.8
910992,104711,LUCKY STRIKE GOLD BOX 100,VALUE BRANDS: R.J. REYNOLDS,43300109097.00,CTN,00010 PAK,10/CT,67.3,7.48,43300109080.00,43300109097.00,43300109103.00,6.73,CIGARETTES,74.8
910992,104729,LUCKY STRIKE MENTHOL BOX KS,VALUE BRANDS: R.J. REYNOLDS,43300187156.00,CTN,00010 PAK,10/CT,67.3,7.48,43300187149.00,43300187156.00,43300187163.00,6.73,CIGARETTES,74.8
910992,104737,LUCKY STRIKE MENTHOL BOX 100,VALUE BRANDS: R.J. REYNOLDS,43300187187.00,CTN,00010 PAK,10/CT,67.3,7.48,43300187170.00,43300187187.00,43300187194.00,6.73,CIGARETTES,74.8
910992,104745,LUCKY STRIKE MENTHOL SILVER BOX KS,VALUE BRANDS: R.J. REYNOLDS,43300187330.00,CTN,00010 PAK,10/CT,67.3,7.48,43300187323.00,43300187330.00,43300187347.00,6.73,CIGARETTES,74.8
910992,104752,LUCKY STRIKE MENTHOL SILVER BOX 100,VALUE BRANDS: R.J. REYNOLDS,43300187361.00,CTN,00010 PAK,10/CT,67.3,7.48,43300187354.00,43300187361.00,43300187378.00,6.73,CIGARETTES,74.8
910992,104760,LUCKY STRIKE ACTIVATE BLUE BOX KS,VALUE BRANDS: R.J. REYNOLDS,43300187606.00,CTN,00010 PAK,10/CT,67.3,7.48,43300187590.00,43300187606.00,43300187613.00,6.73,CIGARETTES,74.8
910992,104778,LUCKY STRIKE ACTIVATE GREEN BOX KS,VALUE BRANDS: R.J. REYNOLDS,43300187514.00,CTN,00010 PAK,10/CT,67.3,7.48,43300187507.00,43300187514.00,43300187521.00,6.73,CIGARETTES,74.8
910992,105023,AM SPRT ORGNIC SKY WHITE BX KS,SANTA FE NATURAL TOBACCO,47995200411.00,CTN,00010 PAK,10/CT,100.85,11.21,47995200404.00,47995200411.00,47995200428.00,10.08,CIGARETTES,112.1
910992,105031,MISTY BLUE BOX 120,VALUE BRANDS: R.J. REYNOLDS,20400050382.00,CTN,00010 PAK,10/CT,101.6,11.29,20400000349.00,20400050382.00,20400330637.00,10.16,CIGARETTES,112.9
910992,105049,MISTY MENTHOL GREEN BOX 120,VALUE BRANDS: R.J. REYNOLDS,20400053581.00,CTN,00010 PAK,10/CT,101.6,11.29,20400000356.00,20400053581.00,20400330644.00,10.16,CIGARETTES,112.9
910992,105056,MISTY MENTHOL SILVER BOX 100,VALUE BRANDS: R.J. REYNOLDS,20400052683.00,CTN,00010 PAK,10/CT,101.6,11.29,20400000035.00,20400052683.00,20400330668.00,10.16,CIGARETTES,112.9
910992,105064,MISTY ROSE BOX 100,VALUE BRANDS: R.J. REYNOLDS,20400051686.00,CTN,00010 PAK,10/CT,101.6,11.29,20400000028.00,20400051686.00,20400330576.00,10.16,CIGARETTES,112.9
910992,105213,CAMEL CLASSIC GOLD BOX KS,R.J. REYNOLDS,12300911603.00,CTN,00010 PAK,10/CT,86.83,9.64,12300911597.00,12300911603.00,12300911610.00,8.68,CIGARETTES,96.4
910992,105239,24/7 GOLD BOX 100,LOWEST PRICE: XCALIBER 24/7,685141913077.00,CTN,00010 PAK,10/CT,30.48,3.39,685141910076.00,685141913077.00,30685141910077.00,3.05,CIGARETTES,33.9
910992,105247,24/7 GOLD BOX KS,LOWEST PRICE: XCALIBER 24/7,685141913046.00,CTN,00010 PAK,10/CT,30.48,3.39,685141910045.00,685141913046.00,30685141910046.00,3.05,CIGARETTES,33.9
910992,105254,24/7 RED BOX KS,LOWEST PRICE: XCALIBER 24/7,685141913008.00,CTN,00010 PAK,10/CT,30.48,3.39,685141910007.00,685141913008.00,30685141910008.00,3.05,CIGARETTES,33.9
910992,105262,24/7 RED BOX 100,LOWEST PRICE: XCALIBER 24/7,685141913039.00,CTN,00010 PAK,10/CT,30.48,3.39,685141910038.00,685141913039.00,30685141910039.00,3.05,CIGARETTES,33.9
910992,105270,24/7 SILVER BOX 100,LOWEST PRICE: XCALIBER 24/7,685141913114.00,CTN,00010 PAK,10/CT,30.48,3.39,685141910113.00,685141913114.00,30685141910114.00,3.05,CIGARETTES,33.9
910992,105288,24/7 MENTHOL BOX KS,LOWEST PRICE: XCALIBER 24/7,685141913121.00,CTN,00010 PAK,10/CT,30.48,3.39,685141910120.00,685141913121.00,30685141910121.00,3.05,CIGARETTES,33.9
910992,105296,24/7 MENTHOL BOX 100,LOWEST PRICE: XCALIBER 24/7,685141913152.00,CTN,00010 PAK,10/CT,30.48,3.39,685141910151.00,685141913152.00,30685141910152.00,3.05,CIGARETTES,33.9
910992,105304,24/7 MENTHOL GOLD BOX 100,LOWEST PRICE: XCALIBER 24/7,685141913190.00,CTN,00010 PAK,10/CT,30.48,3.39,685141910199.00,685141913190.00,30685141910190.00,3.05,CIGARETTES,33.9
910992,105312,EDGEFIELD RED BOX KS,VALUE BRANDS,802284004411.00,CTN,00010 PAK,10/CT,39.22,4.36,802284004404.00,802284004411.00,802284004428.00,3.93,CIGARETTES,43.6
910992,105320,EDGEFIELD GOLD BOX KS,VALUE BRANDS,802284004442.00,CTN,00010 PAK,10/CT,39.22,4.36,802284004435.00,802284004442.00,802284004459.00,3.93,CIGARETTES,43.6
910992,105338,EDGEFIELD MENTHOL BOX KS,VALUE BRANDS,802284004503.00,CTN,00010 PAK,10/CT,39.22,4.36,802284004497.00,802284004503.00,802284004510.00,3.93,CIGARETTES,43.6
910992,105346,EDGEFIELD RED BOX 100,VALUE BRANDS,802284004602.00,CTN,00010 PAK,10/CT,39.22,4.36,802284004589.00,802284004602.00,802284004619.00,3.93,CIGARETTES,43.6
910992,105353,EDGEFIELD GOLD BOX 100,VALUE BRANDS,802284004633.00,CTN,00010 PAK,10/CT,39.22,4.36,802284004626.00,802284004633.00,802284004640.00,3.93,CIGARETTES,43.6
910992,105361,EDGEFIELD MENTHOL BOX 100,VALUE BRANDS,802284004695.00,CTN,00010 PAK,10/CT,39.22,4.36,802284004688.00,802284004695.00,802284004701.00,3.93,CIGARETTES,43.6
910992,105593,BASIC GOLD BOX KING,VALUE BRANDS: PHILIP MORRIS,28200304315.00,CTN,00010 PAK,10/CT,90.46,10.06,28200304322.00,28200304315.00,28200304360.00,9.04,CIGARETTES,100.6
910992,105601,BASIC MENTHOL BOX KING,VALUE BRANDS: PHILIP MORRIS,28200305312.00,CTN,00010 PAK,10/CT,90.46,10.06,28200305329.00,28200305312.00,28200305367.00,9.04,CIGARETTES,100.6
910992,105619,BASIC BOX KING,VALUE BRANDS: PHILIP MORRIS,28200303714.00,CTN,00010 PAK,10/CT,90.46,10.06,28200303721.00,28200303714.00,28200303769.00,9.04,CIGARETTES,100.6
910992,105643,KOOL BOX 100,ITG,90500100195.00,CTN,00010 PAK,10/CT,84.72,9.41,90500000730.00,90500100195.00,90500200314.00,8.47,CIGARETTES,94.1
910992,105650,DORAL RED BOX KING,VALUE BRANDS: R.J. REYNOLDS,12300840132.00,CTN,00010 PAK,10/CT,105.16,11.69,12300840996.00,12300840132.00,12300329699.00,10.51,CIGARETTES,116.9
910992,105668,DORAL GOLD BOX KING,VALUE BRANDS: R.J. REYNOLDS,12300841139.00,CTN,00010 PAK,10/CT,105.16,11.69,12300841993.00,12300841139.00,12300307666.00,10.51,CIGARETTES,116.9
910992,105700,MARLBORO SILVER BOX KS,PHILIP MORRIS,28200147707.00,CTN,00010 PAK,10/CT,83.65,9.3,28200004772.00,28200147707.00,28200047700.00,8.37,CIGARETTES,93
910992,105718,MARLBORO SILVER BOX 100,PHILIP MORRIS,28200147806.00,CTN,00010 PAK,10/CT,83.65,9.3,28200004789.00,28200147806.00,28200047809.00,8.37,CIGARETTES,93
910992,105742,MARL BLACK GOLD PACK BOX KS,PHILIP MORRIS,28200334817.00,CTN,00010 PAK,10/CT,79.03,8.78,28200008879.00,28200334817.00,28200334862.00,7.9,CIGARETTES,87.8
910992,105759,MARL BLACK GOLD PACK BOX 100,PHILIP MORRIS,28200334916.00,CTN,00010 PAK,10/CT,79.03,8.78,28200001672.00,28200334916.00,28200334961.00,7.9,CIGARETTES,87.8
910992,105791,KOOL LUXE NON MEN BOLD BOX KING,ITG,90500100515.00,CTN,00010 PAK,10/CT,84.72,9.41,90500000211.00,90500100515.00,90500150824.00,8.47,CIGARETTES,94.1
910992,105809,KOOL LUXE NON MEN BOLD BOX 100,ITG,90500100522.00,CTN,00010 PAK,10/CT,84.72,9.41,90500000242.00,90500100522.00,90500150831.00,8.47,CIGARETTES,94.1
910992,105817,KOOL LUXE NON MEN SMOOTH BOX KING,ITG,90500100539.00,CTN,00010 PAK,10/CT,84.72,9.41,90500000259.00,90500100539.00,90500150848.00,8.47,CIGARETTES,94.1
910992,105825,KOOL LUXE NON MEN SMOOTH BOX 100,ITG,90500100546.00,CTN,00010 PAK,10/CT,84.72,9.41,90500000266.00,90500100546.00,90500150855.00,8.47,CIGARETTES,94.1
910992,105908,MAVERICK FULL FLAVOR BOX KS,VALUE BRANDS: ITG,90500100034.00,CTN,00010 PAK,10/CT,66.11,7.34,90500000464.00,90500100034.00,90500200031.00,6.61,CIGARETTES,73.4
910992,105924,MAVERICK GOLD BOX KS,VALUE BRANDS: ITG,90500100010.00,CTN,00010 PAK,10/CT,66.11,7.34,90500000396.00,90500100010.00,90500200017.00,6.61,CIGARETTES,73.4
910992,105957,EDGEFIELD MENTHOL GOLD BOX 100,VALUE BRANDS,802284004725.00,CTN,00010 PAK,10/CT,39.22,4.36,802284004718.00,802284004725.00,802284004732.00,3.93,CIGARETTES,43.6
910992,105965,KOOL BLUE BOX 100,ITG,90500100218.00,CTN,00010 PAK,10/CT,84.72,9.41,90500000877.00,90500100218.00,90500200345.00,8.47,CIGARETTES,94.1
910992,105973,EDGEFIELD MENTHOL GOLD BOX KS,VALUE BRANDS,802284004534.00,CTN,00010 PAK,10/CT,39.22,4.36,802284004527.00,802284004534.00,802284004541.00,3.93,CIGARETTES,43.6
910992,105981,EDGEFIELD SILVER BOX 100,VALUE BRANDS,802284004664.00,CTN,00010 PAK,10/CT,39.22,4.36,802284004657.00,802284004664.00,802284004671.00,3.93,CIGARETTES,43.6
910992,105999,CAMEL CRUSH REG 85 BOX MEN,R.J. REYNOLDS,12300193139.00,CTN,00010 PAK,10/CT,86.83,9.64,12300000932.00,12300193139.00,12300305952.00,8.68,CIGARETTES,96.4
910992,106005,CAMEL CRUSH SILVER 85 BOX MEN,R.J. REYNOLDS,12300194136.00,CTN,00010 PAK,10/CT,86.83,9.64,12300000949.00,12300194136.00,12300305969.00,8.68,CIGARETTES,96.4
910992,106013,EDGEFIELD SILVER BOX KS,VALUE BRANDS,802284004473.00,CTN,00010 PAK,10/CT,39.22,4.36,802284004466.00,802284004473.00,802284004480.00,3.93,CIGARETTES,43.6
910992,106070,305'S BLUE KS,VALUE BRANDS,709215302137.00,CTN,00010 PAK,10/CT,34.18,3.8,709215302120.00,709215302137.00,709215302342.00,3.42,CIGARETTES,38
910992,106088,305'S BLUE 100,VALUE BRANDS,709215302151.00,CTN,00010 PAK,10/CT,34.18,3.8,709215302144.00,709215302151.00,709215302168.00,3.42,CIGARETTES,38
910992,106096,305'S PURPLE FULL FLAVOR KS,VALUE BRANDS,709215201867.00,CTN,00010 PAK,10/CT,34.18,3.8,709215201850.00,709215201867.00,709215201874.00,3.42,CIGARETTES,38
910992,106104,305'S PURPLE FULL FLAVOR 100,VALUE BRANDS,709215202116.00,CTN,00010 PAK,10/CT,34.18,3.8,709215202109.00,709215202116.00,709215202123.00,3.42,CIGARETTES,38
910992,106112,305'S MEN GOLD LIGHT GREEN 100,VALUE BRANDS,709215615336.00,CTN,00010 PAK,10/CT,34.18,3.8,709215615329.00,709215615336.00,709215615343.00,3.42,CIGARETTES,38
910992,106120,305'S MENTHOL DARK GREEN KS,VALUE BRANDS,709215401892.00,CTN,00010 PAK,10/CT,34.18,3.8,709215401885.00,709215401892.00,709215401908.00,3.42,CIGARETTES,38
910992,106138,305'S MENTHOL DARK GREEN 100,VALUE BRANDS,709215402134.00,CTN,00010 PAK,10/CT,34.18,3.8,709215402127.00,709215402134.00,709215402141.00,3.42,CIGARETTES,38
910992,106146,MAVERICK MENTHOL BOX KS,VALUE BRANDS: ITG,90500100065.00,CTN,00010 PAK,10/CT,66.11,7.34,90500000549.00,90500100065.00,90500200062.00,6.61,CIGARETTES,73.4
910992,106153,305'S SILVER KS,VALUE BRANDS,709215485229.00,CTN,00010 PAK,10/CT,34.18,3.8,709215475213.00,709215485229.00,709215495235.00,3.42,CIGARETTES,38
910992,106161,MAVERICK MENTHOL BOX 100,VALUE BRANDS: ITG,90500100041.00,CTN,00010 PAK,10/CT,66.11,7.34,90500000518.00,90500100041.00,90500200048.00,6.61,CIGARETTES,73.4
910992,106179,MAVERICK MENTHOL GOLD BOX 100,VALUE BRANDS: ITG,90500100027.00,CTN,00010 PAK,10/CT,66.11,7.34,90500000433.00,90500100027.00,90500200024.00,6.61,CIGARETTES,73.4
910992,106187,305'S SILVER 100,VALUE BRANDS,709215384225.00,CTN,00010 PAK,10/CT,34.18,3.8,709215374219.00,709215384225.00,709215394231.00,3.42,CIGARETTES,38
910992,106195,KOOL BLACK BOX KING,ITG,90500100553.00,CTN,00010 PAK,10/CT,84.72,9.41,90500000273.00,90500100553.00,90500150947.00,8.47,CIGARETTES,94.1
910992,106203,KOOL BLACK BOX 100,ITG,90500100560.00,CTN,00010 PAK,10/CT,84.72,9.41,90500000280.00,90500100560.00,90500150954.00,8.47,CIGARETTES,94.1
910992,106211,WINSTON SELECT RED BOX KS,ITG,90500100577.00,CTN,00010 PAK,10/CT,84,9.33,90500000297.00,90500100577.00,90500151227.00,8.4,CIGARETTES,93.3
910992,106229,WINSTON SELECT RED BOX 100,ITG,90500100584.00,CTN,00010 PAK,10/CT,84,9.33,90500000303.00,90500100584.00,90500151234.00,8.4,CIGARETTES,93.3
910992,106237,WINSTON SELECT GOLD BOX KS,ITG,90500100591.00,CTN,00010 PAK,10/CT,84,9.33,90500000310.00,90500100591.00,90500151241.00,8.4,CIGARETTES,93.3
910992,106245,WINSTON SELECT GOLD BOX 100,ITG,90500100607.00,CTN,00010 PAK,10/CT,84,9.33,90500000327.00,90500100607.00,90500151258.00,8.4,CIGARETTES,93.3
910992,106336,WINSTON WHITE BOX KING,ITG,90500100133.00,CTN,00010 PAK,10/CT,84,9.33,90500000624.00,90500100133.00,90500150404.00,8.4,CIGARETTES,93.3
910992,106344,WINSTON WHITE BOX 100,ITG,90500100140.00,CTN,00010 PAK,10/CT,84,9.33,90500000679.00,90500100140.00,90500150411.00,8.4,CIGARETTES,93.3
910992,106443,DORAL RED BOX 100,VALUE BRANDS: R.J. REYNOLDS,12300220804.00,CTN,00010 PAK,10/CT,105.16,11.69,12300220798.00,12300220804.00,12300329682.00,10.51,CIGARETTES,116.9
910992,106450,DORAL GOLD BOX 100,VALUE BRANDS: R.J. REYNOLDS,12300220835.00,CTN,00010 PAK,10/CT,105.16,11.69,12300220828.00,12300220835.00,12300329712.00,10.51,CIGARETTES,116.9
910992,106468,DORAL MENTHOL BOX KING,VALUE BRANDS: R.J. REYNOLDS,12300232845.00,CTN,00010 PAK,10/CT,105.16,11.69,12300232838.00,12300232845.00,12300307659.00,10.51,CIGARETTES,116.9
910992,106575,BASIC GOLD BOX 100,VALUE BRANDS: PHILIP MORRIS,28200304612.00,CTN,00010 PAK,10/CT,90.46,10.06,28200304629.00,28200304612.00,28200304667.00,9.04,CIGARETTES,100.6
910992,106757,MARLBORO MENTHOL BOX 100,PHILIP MORRIS,28200136404.00,CTN,00010 PAK,10/CT,86.21,9.58,28200003645.00,28200136404.00,28200036469.00,8.62,CIGARETTES,95.8
910992,106765,MARLBORO MENTHOL BOX KS,PHILIP MORRIS,28200136107.00,CTN,00010 PAK,10/CT,86.21,9.58,28200003614.00,28200136107.00,28200036100.00,8.62,CIGARETTES,95.8
910992,107201,MARLBORO MEN SILVER BOX 100,PHILIP MORRIS,28200148506.00,CTN,00010 PAK,10/CT,86.21,9.58,28200004857.00,28200148506.00,28200048561.00,8.62,CIGARETTES,95.8
910992,107219,MARLBORO MEN SILVER BOX KS,PHILIP MORRIS,28200148100.00,CTN,00010 PAK,10/CT,86.21,9.58,28200004819.00,28200148100.00,28200048165.00,8.62,CIGARETTES,95.8
910992,107227,BASIC MENTHOL SILVER BOX 100,VALUE BRANDS: PHILIP MORRIS,28200304810.00,CTN,00010 PAK,10/CT,90.46,10.06,28200304827.00,28200304810.00,28200304865.00,9.04,CIGARETTES,100.6
910992,107235,DORAL SILVER BOX KING,VALUE BRANDS: R.J. REYNOLDS,12300844130.00,CTN,00010 PAK,10/CT,105.16,11.69,12300844994.00,12300844130.00,12300307697.00,10.51,CIGARETTES,116.9
910992,107243,DORAL SILVER BOX 100,VALUE BRANDS: R.J. REYNOLDS,12300845137.00,CTN,00010 PAK,10/CT,105.16,11.69,12300845991.00,12300845137.00,12300329729.00,10.51,CIGARETTES,116.9
910992,107425,CAPRI VIOLET BOX 100,R.J. REYNOLDS,27200207046.00,CTN,00010 PAK,10/CT,122.51,13.61,27200006601.00,27200207046.00,27200207053.00,12.25,CIGARETTES,136.1
910992,107441,VA SLIMS MENTHOL BOX 100,PHILIP MORRIS,28200177407.00,CTN,00010 PAK,10/CT,97.12,10.79,28200007742.00,28200177407.00,28200077462.00,9.71,CIGARETTES,107.9
910992,107458,VA SLIMS BOX 100,PHILIP MORRIS,28200177209.00,CTN,00010 PAK,10/CT,97.12,10.79,28200007728.00,28200177209.00,28200077264.00,9.71,CIGARETTES,107.9
910992,107516,MARLBORO MENTHOL BLUE BX KS,PHILIP MORRIS,28200137609.00,CTN,00010 PAK,10/CT,86.21,9.58,28200003768.00,28200137609.00,28200037664.00,8.62,CIGARETTES,95.8
910992,107524,MARLBORO MENTH BLUE BOX 100,PHILIP MORRIS,28200137708.00,CTN,00010 PAK,10/CT,86.21,9.58,28200003775.00,28200137708.00,28200037763.00,8.62,CIGARETTES,95.8
910992,107573,CAMEL TURKISH GOLD BOX KS,R.J. REYNOLDS,12300265713.00,CTN,00010 PAK,10/CT,96.16,10.69,12300265706.00,12300265713.00,12300329651.00,9.62,CIGARETTES,106.9
910992,107672,WINSTON RED BOX 100,ITG,90500100102.00,CTN,00010 PAK,10/CT,84,9.33,90500000587.00,90500100102.00,90500150374.00,8.4,CIGARETTES,93.3
910992,107722,MAVERICK FULL FLAVOR BOX 100,VALUE BRANDS: ITG,90500100003.00,CTN,00010 PAK,10/CT,66.11,7.34,90500000389.00,90500100003.00,90500200000.00,6.61,CIGARETTES,73.4
910992,107730,MAVERICK GOLD BOX 100,VALUE BRANDS: ITG,90500100058.00,CTN,00010 PAK,10/CT,66.11,7.34,90500000532.00,90500100058.00,90500200055.00,6.61,CIGARETTES,73.4
910992,107789,NEWPORT MEN GOLD BX KS,R.J. REYNOLDS,26100805765.00,CTN,00010 PAK,10/CT,91.96,10.22,26100005769.00,26100805765.00,10026100015123.00,9.2,CIGARETTES,102.2
910992,107946,NEWPORT MEN GOLD BX 100,R.J. REYNOLDS,26100805727.00,CTN,00010 PAK,10/CT,91.96,10.22,26100005721.00,26100805727.00,10026100015093.00,9.2,CIGARETTES,102.2
910992,107979,PALL MALL RED BOX KING,VALUE BRANDS: R.J. REYNOLDS,27200018512.00,CTN,00010 PAK,10/CT,80.37,8.93,27200008513.00,27200018512.00,27200014385.00,8.04,CIGARETTES,89.3
910992,107987,PALL MALL BLUE BOX KING,VALUE BRANDS: R.J. REYNOLDS,27200018543.00,CTN,00010 PAK,10/CT,80.37,8.93,27200008544.00,27200018543.00,27200014408.00,8.04,CIGARETTES,89.3
910992,107995,PALL MALL MEN GRN FLTR BX KS,VALUE BRANDS: R.J. REYNOLDS,27200018598.00,CTN,00010 PAK,10/CT,80.37,8.93,27200008599.00,27200018598.00,27200014422.00,8.04,CIGARETTES,89.3
910992,108001,PALL MALL RED BOX 100,VALUE BRANDS: R.J. REYNOLDS,27200018673.00,CTN,00010 PAK,10/CT,80.37,8.93,27200008674.00,27200018673.00,27200014392.00,8.04,CIGARETTES,89.3
910992,108019,PALL MALL BLUE BOX 100,VALUE BRANDS: R.J. REYNOLDS,27200018628.00,CTN,00010 PAK,10/CT,80.37,8.93,27200008629.00,27200018628.00,27200014415.00,8.04,CIGARETTES,89.3
910992,108027,PALL MALL MEN GRN FLTR BX 100,VALUE BRANDS: R.J. REYNOLDS,27200018659.00,CTN,00010 PAK,10/CT,80.37,8.93,27200008650.00,27200018659.00,27200014439.00,8.04,CIGARETTES,89.3
910992,108035,NEWPORT MEN BLUE BX KS,R.J. REYNOLDS,26100805833.00,CTN,00010 PAK,10/CT,91.96,10.22,26100005837.00,26100805833.00,10026100015178.00,9.2,CIGARETTES,102.2
910992,108043,NEWPORT MEN BLUE BX 100,R.J. REYNOLDS,26100805802.00,CTN,00010 PAK,10/CT,91.96,10.22,26100005806.00,26100805802.00,10026100015161.00,9.2,CIGARETTES,102.2
910992,108092,DORAL MENTHOL BOX 100,VALUE BRANDS: R.J. REYNOLDS,12300839136.00,CTN,00010 PAK,10/CT,105.16,11.69,12300839990.00,12300839136.00,12300307727.00,10.51,CIGARETTES,116.9
910992,108100,DORAL MENTHOL GOLD BOX KING,VALUE BRANDS: R.J. REYNOLDS,12300842136.00,CTN,00010 PAK,10/CT,105.16,11.69,12300842990.00,12300842136.00,12300307710.00,10.51,CIGARETTES,116.9
910992,108209,PARLIAMENT BLUE BOX KING,PHILIP MORRIS,28200179203.00,CTN,00010 PAK,10/CT,97.12,10.79,28200007926.00,28200179203.00,28200079268.00,9.71,CIGARETTES,107.9
910992,108225,PARLIAMENT WHITE BOX KING,PHILIP MORRIS,28200178404.00,CTN,00010 PAK,10/CT,97.12,10.79,28200007841.00,28200178404.00,28200078407.00,9.71,CIGARETTES,107.9
910992,108753,USA GOLD NON-FILTER KING,VALUE BRANDS: ITG,90600301157.00,CTN,00010 PAK,10/CT,88.3,9.81,90600000159.00,90600301157.00,90600312153.00,8.83,CIGARETTES,98.1
910992,108837,BASIC BLUE BOX 100,VALUE BRANDS: PHILIP MORRIS,28200303615.00,CTN,00010 PAK,10/CT,90.46,10.06,28200303622.00,28200303615.00,28200303660.00,9.04,CIGARETTES,100.6
910992,108845,BASIC BLUE BOX KING,VALUE BRANDS: PHILIP MORRIS,28200305015.00,CTN,00010 PAK,10/CT,90.46,10.06,28200305022.00,28200305015.00,28200305060.00,9.04,CIGARETTES,100.6
